subject_id,item_id,counterbalance,type,goal,n_ingroup,n_outgroup,option1.tangram,option1.earlier,option1.length,option1.label,option2.tangram,option2.earlier,option2.length,option2.label,response.tangram,response.earlier,response.length,response.group,response.label,understood
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,social,0,1,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,later,1,zigzag,L,earlier,30,blue,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,3,0,A,earlier,27,"it looks like someone stood up with their feet both pointing left, there's a square and a trapesium at the top, with one leg in the air",A,later,1,zombie,A,earlier,27,blue,"it looks like someone stood up with their feet both pointing left, there's a square and a trapesium at the top, with one leg in the air",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,baseline,refer,4,0,H,later,2,no arms,H,later,1,baby,H,later,2,blue,no arms,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,2,16,A,earlier,27,"it looks like someone stood up with their feet both pointing left, there's a square and a trapesium at the top, with one leg in the air",A,later,1,zombie,A,later,1,blue,zombie,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,social,1,0,B,earlier,28,"two big ears, pointing nose, facing left. A small triangle on the left side could be its foot or tail, its ears are a diamond and a triangle",B,later,1,mouse,B,later,1,blue,mouse,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,social,1,8,C,earlier,32,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",C,later,2,falling guy,C,earlier,32,blue,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,baseline,refer,4,0,L,later,1,zigzag,L,later,2,bent knees,L,later,1,blue,zigzag,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,social,3,8,A,earlier,27,"it looks like someone stood up with their feet both pointing left, there's a square and a trapesium at the top, with one leg in the air",A,later,1,zombie,A,earlier,27,blue,"it looks like someone stood up with their feet both pointing left, there's a square and a trapesium at the top, with one leg in the air",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,social,4,0,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,later,1,zigzag,L,earlier,30,blue,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,1,16,H,earlier,27,"this one you can't really see the feet, hard to tell if they're sitting or what, no arms, facing right, and nothing on top of the head",H,later,2,no arms,H,later,2,blue,no arms,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,3,1,A,earlier,27,"it looks like someone stood up with their feet both pointing left, there's a square and a trapesium at the top, with one leg in the air",A,later,1,zombie,A,earlier,27,blue,"it looks like someone stood up with their feet both pointing left, there's a square and a trapesium at the top, with one leg in the air",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,social,2,8,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,later,1,zigzag,L,earlier,30,blue,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,2,4,D,earlier,36,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",D,later,3,long sleeved book,D,later,3,blue,long sleeved book,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,2,2,H,earlier,27,"this one you can't really see the feet, hard to tell if they're sitting or what, no arms, facing right, and nothing on top of the head",H,later,2,no arms,H,earlier,27,blue,"this one you can't really see the feet, hard to tell if they're sitting or what, no arms, facing right, and nothing on top of the head",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,0,8,D,earlier,36,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",D,later,3,long sleeved book,D,earlier,36,blue,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,4,8,H,earlier,27,"this one you can't really see the feet, hard to tell if they're sitting or what, no arms, facing right, and nothing on top of the head",H,later,2,no arms,H,later,2,blue,no arms,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,0,2,C,earlier,32,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",C,later,2,falling guy,C,earlier,32,blue,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,social,3,4,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,later,1,zigzag,L,later,1,blue,zigzag,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,baseline,refer,4,0,C,later,2,falling guy,C,later,2,no legs,C,later,2,blue,falling guy,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,social,0,16,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,later,1,zigzag,L,earlier,30,blue,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,social,4,0,D,earlier,36,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",D,later,3,long sleeved book,D,later,3,blue,long sleeved book,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,0,8,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,later,1,zigzag,L,earlier,30,blue,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,1,2,D,earlier,36,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",D,later,3,long sleeved book,D,earlier,36,blue,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,social,4,2,D,earlier,36,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",D,later,3,long sleeved book,D,earlier,36,blue,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,1,2,C,earlier,32,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",C,later,2,falling guy,C,later,2,blue,falling guy,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,1,1,H,earlier,27,"this one you can't really see the feet, hard to tell if they're sitting or what, no arms, facing right, and nothing on top of the head",H,later,2,no arms,H,earlier,27,blue,"this one you can't really see the feet, hard to tell if they're sitting or what, no arms, facing right, and nothing on top of the head",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,4,0,C,earlier,32,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",C,later,2,falling guy,C,earlier,32,blue,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,0,16,H,earlier,27,"this one you can't really see the feet, hard to tell if they're sitting or what, no arms, facing right, and nothing on top of the head",H,later,2,no arms,H,later,2,blue,no arms,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,social,4,4,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,later,1,zigzag,L,later,1,blue,zigzag,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,social,3,2,B,earlier,28,"two big ears, pointing nose, facing left. A small triangle on the left side could be its foot or tail, its ears are a diamond and a triangle",B,later,1,mouse,B,earlier,28,blue,"two big ears, pointing nose, facing left. A small triangle on the left side could be its foot or tail, its ears are a diamond and a triangle",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,social,3,4,C,earlier,32,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",C,later,2,falling guy,C,later,2,blue,falling guy,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,4,1,C,earlier,32,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",C,later,2,falling guy,C,later,2,blue,falling guy,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,social,2,8,D,earlier,36,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",D,later,3,long sleeved book,D,later,3,blue,long sleeved book,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,1,16,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,later,1,zigzag,L,later,1,blue,zigzag,yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,1,4,B,earlier,28,"two big ears, pointing nose, facing left. A small triangle on the left side could be its foot or tail, its ears are a diamond and a triangle",B,later,1,mouse,B,earlier,28,blue,"two big ears, pointing nose, facing left. A small triangle on the left side could be its foot or tail, its ears are a diamond and a triangle",yes
0185a3db-de9d-43a4-a3ca-fe58f1da3c38,0,a,main,refer,3,16,D,earlier,36,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",D,later,3,long sleeved book,D,later,3,blue,long sleeved book,yes
