subject_id,tangram_set,target,earlier,length,label,response,correct,understood
243e199b-2766-437d-a599-809b36e3004a,1,G,earlier,39,"this looks like it's striking a pose or something, one foot outstretched behind him and the other close in front, facing right, one hand kind of up in the air by the head, head tilted back to the left",G,True,yes
243e199b-2766-437d-a599-809b36e3004a,2,A,later,1,thriller,A,True,yes
243e199b-2766-437d-a599-809b36e3004a,2,G,later,1,leg,I,False,yes
243e199b-2766-437d-a599-809b36e3004a,0,A,earlier,27,"it looks like someone stood up with their feet both pointing left, there's a square and a trapesium at the top, with one leg in the air",A,True,yes
243e199b-2766-437d-a599-809b36e3004a,1,K,earlier,32,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",K,True,yes
243e199b-2766-437d-a599-809b36e3004a,2,E,earlier,26,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",E,True,yes
243e199b-2766-437d-a599-809b36e3004a,0,H,later,2,no arms,H,True,yes
243e199b-2766-437d-a599-809b36e3004a,2,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,True,yes
243e199b-2766-437d-a599-809b36e3004a,0,D,later,3,long sleeved book,C,False,yes
243e199b-2766-437d-a599-809b36e3004a,0,B,later,2,princess dance,B,True,yes
243e199b-2766-437d-a599-809b36e3004a,1,F,earlier,23,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",F,True,yes
243e199b-2766-437d-a599-809b36e3004a,1,I,later,2,ice skater,I,True,yes
243e199b-2766-437d-a599-809b36e3004a,0,L,later,2,bent knees,L,True,yes
243e199b-2766-437d-a599-809b36e3004a,1,E,later,2,bunny ears,E,True,yes
bde10ebf-3479-416f-92c7-ee425d496fab,2,C,earlier,40,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",C,True,yes
bde10ebf-3479-416f-92c7-ee425d496fab,1,J,later,2,fat guy,F,False,yes
bde10ebf-3479-416f-92c7-ee425d496fab,1,E,later,1,windmill,E,True,yes
bde10ebf-3479-416f-92c7-ee425d496fab,0,D,earlier,18,"Someone facing left, their back is a straight line, sort of looks like they're holding a book open",D,True,yes
bde10ebf-3479-416f-92c7-ee425d496fab,2,I,earlier,20,"picture looks like it has 2 hands going forward, standing on one leg and kicking the right leg out back",I,True,yes
bde10ebf-3479-416f-92c7-ee425d496fab,2,K,later,1,duck,I,False,yes
bde10ebf-3479-416f-92c7-ee425d496fab,0,A,later,1,zombie,A,True,yes
bde10ebf-3479-416f-92c7-ee425d496fab,2,E,later,2,bunny ears,E,True,yes
bde10ebf-3479-416f-92c7-ee425d496fab,0,C,earlier,30,"rectangle body with two arms and a head, arms out wide, straight body lines, one arm has a triangle for a hand and the other is a square, no legs",C,True,yes
bde10ebf-3479-416f-92c7-ee425d496fab,1,K,earlier,32,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",K,True,yes
bde10ebf-3479-416f-92c7-ee425d496fab,1,F,earlier,23,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",F,True,yes
bde10ebf-3479-416f-92c7-ee425d496fab,0,L,later,1,zigzag,L,True,yes
bde10ebf-3479-416f-92c7-ee425d496fab,1,G,earlier,21,"arm stretched out facing above, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",G,True,yes
bde10ebf-3479-416f-92c7-ee425d496fab,0,B,earlier,28,"two big ears, pointing nose, facing left. A small triangle on the left side could be its foot or tail, its ears are a diamond and a triangle",B,True,yes
bde10ebf-3479-416f-92c7-ee425d496fab,2,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,True,yes
bde10ebf-3479-416f-92c7-ee425d496fab,1,I,earlier,18,"man standing on one leg, the other behind him, two arms out but apart, like it's ice skating",I,True,yes
bde10ebf-3479-416f-92c7-ee425d496fab,0,H,later,2,no arms,H,True,yes
bde10ebf-3479-416f-92c7-ee425d496fab,2,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,1,E,earlier,23,"It looks like a windmill on top of a hill, the peak is on the left, two triangles and a square on top",E,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,0,H,later,1,baby,H,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,2,K,earlier,87,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",K,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,2,G,later,1,leg,I,False,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,0,A,later,1,zombie,A,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,2,I,earlier,13,"ice skating one, square head balancing, two triangle arms pointing to the left",I,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,0,L,earlier,18,This looks like a person giving a speech from a book again but this time with knees bent,L,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,2,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,2,E,later,3,crazy hat person,E,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,1,F,earlier,23,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",F,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,1,I,earlier,28,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",I,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,1,K,earlier,85,"this one is a slim one like a person standing again, but it has a big white triangle on the right side, and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",K,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,1,G,earlier,61,"a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, bottom right leg is a triangle, triangle with the right angle on the bottom left",G,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,0,D,earlier,36,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",D,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,0,B,earlier,28,"two big ears, pointing nose, facing left. A small triangle on the left side could be its foot or tail, its ears are a diamond and a triangle",B,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,2,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,1,J,earlier,48,"The person has his/her foot pointing to the right, his hand is also pointed to the right, the left side of his body is completely straight from top to bottom, there is just one box on top as the head and the head is a diamond shape",J,True,yes
b0ce3fdc-8560-492b-a870-ad05bd9ea9e8,0,C,earlier,22,"almost looks like someone slipped and is falling backward with hands in the air, looks like it's from the waist up only",C,True,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,1,F,later,1,sad,E,False,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,1,G,earlier,61,"a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, bottom right leg is a triangle, triangle with the right angle on the bottom left",G,True,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,1,J,later,2,large cube,J,True,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,1,E,earlier,27,"The gentleman is lunging forward throwing hands in the air, it is difficult to make out, also looks like a rabbit with head down and big ears",E,True,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,1,I,earlier,28,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",I,True,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,0,B,later,1,mouse,A,False,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,2,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,True,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,1,K,later,3,on their knees,K,True,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,2,A,later,1,zombie,A,True,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,2,C,earlier,35,"looks like falling over, diamond face, arms raised, falling to the left, no feet, larger gap between face and arm on the right side compared to the left side, block body, looks like slanted Y",C,True,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,0,D,earlier,18,"Someone facing left, their back is a straight line, sort of looks like they're holding a book open",D,True,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,2,G,later,1,dog,A,False,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,0,C,later,2,no legs,C,True,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,0,A,earlier,27,"it looks like someone stood up with their feet both pointing left, there's a square and a trapesium at the top, with one leg in the air",B,False,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,2,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,True,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,0,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,True,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,2,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,True,yes
b536a767-2fc4-4dad-b010-ba2a39fddbd2,0,H,earlier,25,"looks like the letter 'i', no hand sticking out just a head and a body, like a baby that has been swaddled in a blanket",H,True,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,2,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,True,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,2,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,True,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,0,B,later,1,mouse,H,False,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,0,L,earlier,21,"someone kneeling down with his arms pointing right with his knees pointing right too, his legs are combined into a square",L,True,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,1,J,later,2,fat guy,F,False,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,0,C,later,2,no legs,C,True,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,1,G,earlier,61,"a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, bottom right leg is a triangle, triangle with the right angle on the bottom left",K,False,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,1,E,earlier,2,bunny ears,E,True,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,0,H,later,2,no arms,H,True,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,2,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,True,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,2,C,later,2,falling guy,C,True,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,1,I,later,1,ballerina,I,True,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,0,D,later,3,long sleeved book,D,True,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,2,A,later,1,zombie,A,True,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,1,K,later,3,on their knees,K,True,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,2,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,True,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,1,F,later,1,fetal position,K,False,yes
673b8aa3-a3a6-4256-8483-75664cbedaab,0,A,later,1,thriller,C,False,yes
b44f946b-4646-427f-a234-a71f3d59e8d1,2,I,earlier,20,"picture looks like it has 2 hands going forward, standing on one leg and kicking the right leg out back",I,True,yes
b44f946b-4646-427f-a234-a71f3d59e8d1,2,A,earlier,33,"Man looks like he's doing the thriller dance, his head behind him, zombie post to the left, his head to the right, legs are apart to step, arms are together, one leg up",A,True,yes
b44f946b-4646-427f-a234-a71f3d59e8d1,0,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,True,yes
b44f946b-4646-427f-a234-a71f3d59e8d1,0,A,earlier,41,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",B,False,yes
b44f946b-4646-427f-a234-a71f3d59e8d1,0,C,earlier,32,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",C,True,yes
b44f946b-4646-427f-a234-a71f3d59e8d1,1,K,later,1,duck,G,False,yes
b44f946b-4646-427f-a234-a71f3d59e8d1,2,K,earlier,87,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",G,False,yes
